Inventory_ID,Month_Name,Month_Number,Quarter,Year,Calendar_YearMonth,Distributor_Code,Distributor_Name,City,Zone,Tier,Owner_Name,GST_Number,Credit_Limit,Years_Active,SKU_Code,SKU_Name,Sub_Category,Category,SBU,MRP,Cost_Price,Distributor_Price,Opening_Stock,Received_Qty,Sold_Qty,Damage_Qty,Expiry_Qty,Closing_Stock,Reorder_Level,Stock_Status,Inventory_Value,Damage_Value,Expiry_Value,Turnover_Ratio,Days_Of_Stock
INV005660,January,1,Q1,2025,2025-01,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,33FICTD1015M1Z6,50000,4,FOAMX-BODYWASH,MOISTURISING BODY WASH 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,265,172.25,230.55,111.3,744.6,597.9,6.2,3.0,248.8,131.5,Adequate,57360.84,1067.95,516.75,3.32,12.5
INV005661,January,1,Q1,2025,2025-01,DT1014,VASANTHAM TRADERS,Nagercoil,South,Tier 3,Bharath Murugan,33FICTD1014M1Z4,50000,5,HELIX-AL500,ANTISEPTIC LIQUID 500ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,285,185.25,247.95,510.9,647.6,630.4,7.5,5.5,515.1,162.3,Adequate,127719.04,1389.38,1018.88,1.23,24.5
INV005662,January,1,Q1,2025,2025-01,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,33FICTD1015M1Z6,50000,4,CLEANOZ-HW200,HAND WASH 200ML,HAND WASH,HAND WASH,PERSONAL CARE,170,110.5,147.9,454.8,340.6,271.7,4.4,1.5,517.8,126.1,Adequate,76582.62,486.2,165.75,0.56,57.2
INV005663,January,1,Q1,2025,2025-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,10,FLMSTK-CB01,CLASSIC BOX,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,10,6.5,8.7,647.6,571.7,509.1,7.0,2.3,700.9,180.4,Adequate,6097.83,45.5,14.95,0.76,41.3
INV005664,January,1,Q1,2025,2025-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,10,HELIX-AL100,ANTISEPTIC LIQUID 100ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,78,50.7,67.86,548.0,627.3,802.8,10.4,6.5,355.6,130.0,Adequate,24131.02,527.28,329.55,1.78,13.3
INV005665,January,1,Q1,2025,2025-01,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,33FICTD1012M1Z3,50000,6,PURIS-GUARD75,GUARD SOAP 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,56,36.4,48.72,373.4,542.0,571.0,7.6,5.0,331.8,123.9,Adequate,16165.3,276.64,182.0,1.62,17.4
INV005666,January,1,Q1,2025,2025-01,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,33FICTD1015M1Z6,50000,4,FLMSTK-CB01,CLASSIC BOX,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,10,6.5,8.7,313.9,624.6,148.3,2.7,0.8,786.7,106.5,Adequate,6844.29,17.55,5.2,0.27,159.1
INV005667,January,1,Q1,2025,2025-01,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,33FICTD1005M1Z4,100000,5,DIVYA-DHOOP,DHOOP STICKS,AGARBATTI,AGARBATTI,HOME ESSENTIALS,72,46.8,62.64,276.3,197.0,359.3,2.7,3.2,108.1,145.3,Low,6771.38,126.36,149.76,1.87,9.0
INV005668,January,1,Q1,2025,2025-01,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,33FICTD1001M1Z5,200000,8,ZESTO-SPORT-W,SPORT FRESH WOMEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,232.1,551.5,191.9,1.4,1.6,588.7,81.9,Adequate,128042.25,227.5,260.0,0.47,92.0
INV005669,January,1,Q1,2025,2025-01,DT1011,SELVARAJ AGENCIES,Dindigul,South,Tier 3,Prabu Selvam,33FICTD1011M1Z5,50000,4,ZESTO-SPORT-M,SPORT BLAST MEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,313.3,332.6,497.0,5.4,2.0,141.5,106.6,Adequate,30776.25,877.5,325.0,2.19,8.5
INV005670,January,1,Q1,2025,2025-01,DT1013,MULLAI ENTERPRISES,Kanchipuram,North,Tier 3,Satheesh Kumar,33FICTD1013M1Z7,50000,3,BLOSOM-TLC100,BODY TALC 100G,BODY TALC,BODY TALC,PERSONAL CARE,88,57.2,76.56,554.2,338.8,744.4,7.2,4.1,137.3,139.0,Low,10511.69,411.84,234.52,2.15,5.5
INV005671,January,1,Q1,2025,2025-01,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,6,PURIS-VALUE10,VALUE SACHET,BATH SOAP,BATH SOAP,PERSONAL CARE,13,8.45,11.31,424.7,468.6,576.2,7.1,1.8,308.2,110.3,Adequate,3485.74,59.99,15.21,1.57,16.0
INV005672,January,1,Q1,2025,2025-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,10,ZESTO-SPORT-W,SPORT FRESH WOMEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,196.2,726.9,670.3,12.4,3.8,236.6,128.5,Adequate,51460.5,2015.0,617.5,3.1,10.6
INV005673,January,1,Q1,2025,2025-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,7,HELIX-AL100,ANTISEPTIC LIQUID 100ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,78,50.7,67.86,308.1,352.8,205.0,2.9,1.3,451.7,153.8,Adequate,30652.36,147.03,65.91,0.54,66.1
INV005674,January,1,Q1,2025,2025-01,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,33FICTD1015M1Z6,50000,4,PURIS-GUARD75,GUARD SOAP 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,56,36.4,48.72,612.1,268.7,412.7,3.3,1.5,463.3,145.1,Adequate,22571.98,120.12,54.6,0.77,33.7
INV005675,January,1,Q1,2025,2025-01,DT1014,VASANTHAM TRADERS,Nagercoil,South,Tier 3,Bharath Murugan,33FICTD1014M1Z4,50000,5,BLOSOM-TLC200,BODY TALC 200G,BODY TALC,BODY TALC,PERSONAL CARE,155,100.75,134.85,190.0,671.3,315.9,3.5,1.2,540.7,113.2,Adequate,72913.4,352.62,120.9,0.86,51.3
INV005676,January,1,Q1,2025,2025-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,7,ZESTO-LUXE-M,LUXE PARFUM MEN 120ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,310,201.5,269.7,171.1,650.6,134.7,3.0,0.6,683.4,149.7,Adequate,184312.98,604.5,120.9,0.32,152.2
INV005677,January,1,Q1,2025,2025-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,10,HELIX-AL500,ANTISEPTIC LIQUID 500ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,285,185.25,247.95,361.2,530.9,427.0,3.9,2.2,459.0,65.7,Adequate,113809.05,722.48,407.55,1.04,32.2
INV005678,January,1,Q1,2025,2025-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,7,FOAMX-SG100,SHOWER GEL 100ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,138,89.7,120.06,446.5,845.4,187.0,1.1,1.5,1102.3,173.9,Adequate,132342.14,98.67,134.55,0.24,176.8
INV005679,January,1,Q1,2025,2025-01,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,33FICTD1005M1Z4,100000,5,PURIS-GLOW75,GLOW BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,60,39.0,52.2,451.1,597.1,169.6,1.7,0.5,876.4,114.4,Adequate,45748.08,66.3,19.5,0.26,155.0
INV005680,January,1,Q1,2025,2025-01,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,6,CLEANOZ-HW500,HAND WASH 500ML,HAND WASH,HAND WASH,PERSONAL CARE,275,178.75,239.25,676.0,791.1,767.1,13.1,4.0,682.9,74.3,Adequate,163383.82,2341.62,715.0,1.13,26.7
INV005681,January,1,Q1,2025,2025-01,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,33FICTD1005M1Z4,100000,5,BLOSOM-TLC200,BODY TALC 200G,BODY TALC,BODY TALC,PERSONAL CARE,155,100.75,134.85,273.9,301.6,172.7,1.1,1.6,400.1,164.3,Adequate,53953.48,110.82,161.2,0.51,69.5
INV005682,January,1,Q1,2025,2025-01,DT1008,PONNI WHOLESALE,Erode,West,Tier 2,Murugan Natarajan,33FICTD1008M1Z9,75000,6,PURIS-VALUE10,VALUE SACHET,BATH SOAP,BATH SOAP,PERSONAL CARE,13,8.45,11.31,642.4,222.8,671.1,9.4,5.9,178.8,178.1,Adequate,2022.23,79.43,49.86,1.63,8.0
INV005683,January,1,Q1,2025,2025-01,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,33FICTD1005M1Z4,100000,5,DIVYA-DHOOP,DHOOP STICKS,AGARBATTI,AGARBATTI,HOME ESSENTIALS,72,46.8,62.64,296.6,211.5,385.6,3.0,3.5,116.0,156.0,Low,7266.24,140.4,163.8,1.87,9.0
INV005684,January,1,Q1,2025,2025-01,DT1014,VASANTHAM TRADERS,Nagercoil,South,Tier 3,Bharath Murugan,33FICTD1014M1Z4,50000,5,PURIS-GUARD75,GUARD SOAP 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,56,36.4,48.72,442.2,807.9,65.8,1.1,0.4,1182.8,85.0,Adequate,57626.02,40.04,14.56,0.08,539.3
INV005685,January,1,Q1,2025,2025-01,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,33FICTD1005M1Z4,100000,5,PURIS-VALUE10,VALUE SACHET,BATH SOAP,BATH SOAP,PERSONAL CARE,13,8.45,11.31,573.9,674.1,674.8,12.8,3.8,556.6,90.0,Adequate,6295.15,108.16,32.11,1.19,24.7
INV005686,January,1,Q1,2025,2025-01,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,33FICTD1012M1Z3,50000,6,ZESTO-SPORT-M,SPORT BLAST MEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,375.1,386.8,155.3,1.2,0.5,604.9,109.1,Adequate,131565.75,195.0,81.25,0.32,116.9
INV005687,January,1,Q1,2025,2025-01,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,6,ZESTO-PKT-M,POCKET SPRAY MEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,91.3,287.1,165.4,2.7,0.6,209.7,149.3,Adequate,15507.32,149.18,33.15,1.1,38.0
INV005688,January,1,Q1,2025,2025-01,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,33FICTD1001M1Z5,200000,8,DIVYA-PUJA,PUJA SPECIAL AGARBATTI,AGARBATTI,AGARBATTI,HOME ESSENTIALS,48,31.2,41.76,143.6,716.1,638.8,4.3,2.4,214.2,144.3,Adequate,8944.99,134.16,74.88,3.57,10.1
INV005689,January,1,Q1,2025,2025-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,7,ZESTO-LUXE-M,LUXE PARFUM MEN 120ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,310,201.5,269.7,170.3,647.4,134.0,3.1,0.6,680.0,149.0,Adequate,183396.0,624.65,120.9,0.32,152.2
INV005690,January,1,Q1,2025,2025-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,10,HELIX-AL100,ANTISEPTIC LIQUID 100ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,78,50.7,67.86,606.2,694.0,888.1,12.1,7.5,392.5,143.9,Adequate,26635.05,613.47,380.25,1.78,13.3
INV005691,January,1,Q1,2025,2025-01,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,33FICTD1015M1Z6,50000,4,PURIS-GLOW75,GLOW BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,60,39.0,52.2,265.4,584.5,690.4,12.5,3.0,144.0,78.3,Adequate,7516.8,487.5,117.0,3.37,6.3
INV005692,January,1,Q1,2025,2025-01,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,33FICTD1005M1Z4,100000,5,PURIS-FRESH75,FRESH BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,54,35.1,47.0,82.1,263.5,104.4,2.2,0.6,238.4,118.8,Adequate,11204.8,77.22,21.06,0.65,68.5
INV005693,January,1,Q1,2025,2025-01,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,33FICTD1001M1Z5,200000,8,ZESTO-LUXE-M,LUXE PARFUM MEN 120ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,310,201.5,269.7,538.2,419.1,803.1,15.4,7.1,131.7,106.9,Adequate,35519.49,3103.1,1430.65,2.4,4.9
INV005694,January,1,Q1,2025,2025-01,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,33FICTD1010M1Z2,50000,7,FLMSTK-CB01,CLASSIC BOX,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,10,6.5,8.7,491.8,264.7,541.7,3.7,3.7,207.4,88.4,Adequate,1804.38,24.05,24.05,1.55,11.5
INV005695,January,1,Q1,2025,2025-01,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,33FICTD1005M1Z4,100000,5,HELIX-AL100,ANTISEPTIC LIQUID 100ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,78,50.7,67.86,137.4,596.1,255.7,3.7,1.8,472.3,77.4,Adequate,32050.28,187.59,91.26,0.84,55.4
INV005696,January,1,Q1,2025,2025-01,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,6,FOAMX-SG200,SHOWER GEL 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,255,165.75,221.85,110.5,725.0,601.6,6.5,4.1,223.3,108.2,Adequate,49539.1,1077.38,679.58,3.6,11.1
INV005697,January,1,Q1,2025,2025-01,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,33FICTD1010M1Z2,50000,7,FOAMX-SG200,SHOWER GEL 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,255,165.75,221.85,440.2,344.0,399.0,5.3,2.0,377.9,87.2,Adequate,83837.11,878.48,331.5,0.98,28.4
INV005698,January,1,Q1,2025,2025-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,10,ZESTO-SPORT-M,SPORT BLAST MEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,348.4,391.8,255.0,5.8,2.0,477.4,151.8,Adequate,103834.5,942.5,325.0,0.62,56.2
INV005699,January,1,Q1,2025,2025-01,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,33FICTD1001M1Z5,200000,8,HELIX-AL100,ANTISEPTIC LIQUID 100ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,78,50.7,67.86,418.1,252.9,313.6,2.8,1.5,353.1,72.2,Adequate,23961.37,141.96,76.05,0.81,33.8
INV005700,January,1,Q1,2025,2025-01,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,33FICTD1001M1Z5,200000,8,GUARDIA-HS200,HAND SANITIZER 200ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,138,89.7,120.06,250.0,366.0,298.5,4.2,2.8,310.5,143.1,Adequate,37278.63,376.74,251.16,1.07,31.2
INV005701,January,1,Q1,2025,2025-01,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,6,GUARDIA-HS200,HAND SANITIZER 200ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,138,89.7,120.06,175.8,687.4,253.8,5.9,1.6,601.9,122.4,Adequate,72264.11,529.23,143.52,0.65,71.1
INV005702,January,1,Q1,2025,2025-01,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,33FICTD1015M1Z6,50000,4,HELIX-AL100,ANTISEPTIC LIQUID 100ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,78,50.7,67.86,404.8,406.8,266.3,5.7,0.7,538.9,133.9,Adequate,36569.75,288.99,35.49,0.56,60.7
INV005703,January,1,Q1,2025,2025-01,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,33FICTD1012M1Z3,50000,6,FLMSTK-CB01,CLASSIC BOX,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,10,6.5,8.7,594.4,844.5,466.6,8.2,1.3,962.8,100.8,Adequate,8376.36,53.3,8.45,0.6,61.9
INV005704,January,1,Q1,2025,2025-01,DT1009,KAVITHA TRADERS,Tiruppur,West,Tier 2,Karthik Pillai,33FICTD1009M1Z8,75000,5,DIVYA-PUJA,PUJA SPECIAL AGARBATTI,AGARBATTI,AGARBATTI,HOME ESSENTIALS,48,31.2,41.76,476.5,438.7,380.7,5.7,3.4,525.4,90.6,Adequate,21940.7,177.84,106.08,0.76,41.4
INV005705,January,1,Q1,2025,2025-01,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,33FICTD1012M1Z3,50000,6,FOAMX-BODYWASH,MOISTURISING BODY WASH 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,265,172.25,230.55,156.2,599.3,632.7,13.1,5.2,104.5,100.2,Adequate,24092.48,2256.48,895.7,4.85,5.0
INV005706,January,1,Q1,2025,2025-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,10,ZESTO-SPORT-W,SPORT FRESH WOMEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,200.8,743.7,685.8,11.9,3.7,243.1,131.5,Adequate,52874.25,1933.75,601.25,3.09,10.6
INV005707,January,1,Q1,2025,2025-01,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,6,FLMSTK-WX40,WAX PREMIUM 40S,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,12,7.8,10.44,492.7,438.3,411.1,3.9,3.2,512.8,125.0,Adequate,5353.63,30.42,24.96,0.82,37.4
INV005708,January,1,Q1,2025,2025-01,DT1007,THIRUMARAN AGENCIES,Vellore,North,Tier 2,Anand Subramanian,33FICTD1007M1Z1,75000,4,CLEANOZ-HW200,HAND WASH 200ML,HAND WASH,HAND WASH,PERSONAL CARE,170,110.5,147.9,457.7,478.9,757.7,5.5,3.5,169.9,164.5,Adequate,25128.21,607.75,386.75,2.41,6.7
INV005709,January,1,Q1,2025,2025-01,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,6,PURIS-GLOW75,GLOW BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,60,39.0,52.2,281.4,393.3,315.6,2.4,0.7,356.0,159.1,Adequate,18583.2,93.6,27.3,0.99,33.8
INV005710,January,1,Q1,2025,2025-01,DT1007,THIRUMARAN AGENCIES,Vellore,North,Tier 2,Anand Subramanian,33FICTD1007M1Z1,75000,4,ZESTO-LUXE-M,LUXE PARFUM MEN 120ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,310,201.5,269.7,349.7,516.2,415.6,8.0,1.2,441.1,114.0,Adequate,118964.67,1612.0,241.8,1.05,31.8
INV005711,January,1,Q1,2025,2025-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,10,GUARDIA-HS100,HAND SANITIZER 100ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,82,53.3,71.34,96.8,716.6,183.8,3.5,1.6,624.5,89.6,Adequate,44551.83,186.55,85.28,0.51,101.9
INV005712,January,1,Q1,2025,2025-01,DT1009,KAVITHA TRADERS,Tiruppur,West,Tier 2,Karthik Pillai,33FICTD1009M1Z8,75000,5,ZESTO-LUXE-M,LUXE PARFUM MEN 120ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,310,201.5,269.7,248.5,392.5,138.4,2.3,0.8,499.5,170.4,Adequate,134715.15,463.45,161.2,0.37,108.3
INV005713,January,1,Q1,2025,2025-01,DT1013,MULLAI ENTERPRISES,Kanchipuram,North,Tier 3,Satheesh Kumar,33FICTD1013M1Z7,50000,3,ZESTO-SPORT-W,SPORT FRESH WOMEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,514.2,376.8,479.8,3.3,1.7,406.2,128.5,Adequate,88348.5,536.25,276.25,1.04,25.4
INV005714,January,1,Q1,2025,2025-01,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,33FICTD1010M1Z2,50000,7,FOAMX-BODYWASH,MOISTURISING BODY WASH 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,265,172.25,230.55,356.7,320.1,550.8,10.6,3.7,111.7,73.7,Adequate,25752.44,1825.85,637.33,2.35,6.1
INV005715,January,1,Q1,2025,2025-01,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,6,FLMSTK-SF01,SAFETY PACK,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,9,5.85,7.83,183.9,179.1,270.4,3.0,1.5,88.1,153.4,Low,689.82,17.55,8.77,1.99,9.8
INV005716,January,1,Q1,2025,2025-01,DT1011,SELVARAJ AGENCIES,Dindigul,South,Tier 3,Prabu Selvam,33FICTD1011M1Z5,50000,4,HELIX-AL100,ANTISEPTIC LIQUID 100ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,78,50.7,67.86,252.3,744.0,384.8,5.0,1.1,605.4,157.5,Adequate,41082.44,253.5,55.77,0.9,47.2
INV005717,January,1,Q1,2025,2025-01,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,33FICTD1015M1Z6,50000,4,FLMSTK-CB01,CLASSIC BOX,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,10,6.5,8.7,293.2,583.5,138.6,2.6,0.7,734.8,99.5,Adequate,6392.76,16.9,4.55,0.27,159.0
INV005718,January,1,Q1,2025,2025-01,DT1013,MULLAI ENTERPRISES,Kanchipuram,North,Tier 3,Satheesh Kumar,33FICTD1013M1Z7,50000,3,FLMSTK-CB01,CLASSIC BOX,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,10,6.5,8.7,276.7,350.1,124.6,1.7,0.5,500.0,78.7,Adequate,4350.0,11.05,3.25,0.32,120.4
INV005719,January,1,Q1,2025,2025-01,DT1011,SELVARAJ AGENCIES,Dindigul,South,Tier 3,Prabu Selvam,33FICTD1011M1Z5,50000,4,PURIS-GLOW75,GLOW BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,60,39.0,52.2,176.0,342.5,425.2,6.9,3.9,82.5,96.9,Low,4306.5,269.1,152.1,3.29,5.8
INV005720,January,1,Q1,2025,2025-01,DT1006,AZHAGIRI SUPPLIERS,Tirunelveli,South,Tier 2,Vijay Arumugam,33FICTD1006M1Z6,100000,9,BLOSOM-TLC100,BODY TALC 100G,BODY TALC,BODY TALC,PERSONAL CARE,88,57.2,76.56,493.8,416.1,734.2,10.8,1.9,163.0,151.0,Adequate,12479.28,617.76,108.68,2.24,6.7
INV005721,January,1,Q1,2025,2025-01,DT1006,AZHAGIRI SUPPLIERS,Tirunelveli,South,Tier 2,Vijay Arumugam,33FICTD1006M1Z6,100000,9,CLEANOZ-PWDR,POWDER HAND WASH 100G,HAND WASH,HAND WASH,PERSONAL CARE,82,53.3,71.34,581.6,615.6,504.9,8.7,4.0,679.6,187.4,Adequate,48482.66,463.71,213.2,0.8,40.4
INV005722,January,1,Q1,2025,2025-01,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,33FICTD1001M1Z5,200000,8,BLOSOM-TLC200,BODY TALC 200G,BODY TALC,BODY TALC,PERSONAL CARE,155,100.75,134.85,347.7,597.4,725.6,15.6,4.2,199.7,78.2,Adequate,26929.54,1571.7,423.15,2.65,8.3
INV005723,January,1,Q1,2025,2025-01,DT1006,AZHAGIRI SUPPLIERS,Tirunelveli,South,Tier 2,Vijay Arumugam,33FICTD1006M1Z6,100000,9,CLEANOZ-PWDR,POWDER HAND WASH 100G,HAND WASH,HAND WASH,PERSONAL CARE,82,53.3,71.34,507.2,536.9,440.3,7.5,3.5,592.8,163.4,Adequate,42290.35,399.75,186.55,0.8,40.4
INV005724,January,1,Q1,2025,2025-01,DT1013,MULLAI ENTERPRISES,Kanchipuram,North,Tier 3,Satheesh Kumar,33FICTD1013M1Z7,50000,3,DIVYA-PUJA,PUJA SPECIAL AGARBATTI,AGARBATTI,AGARBATTI,HOME ESSENTIALS,48,31.2,41.76,94.1,656.5,621.3,4.8,5.7,118.8,115.8,Adequate,4961.09,149.76,177.84,5.84,5.7
INV005725,January,1,Q1,2025,2025-01,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,33FICTD1010M1Z2,50000,7,DIVYA-DHOOP,DHOOP STICKS,AGARBATTI,AGARBATTI,HOME ESSENTIALS,72,46.8,62.64,220.8,557.6,250.9,4.4,2.2,520.9,174.4,Adequate,32629.18,205.92,102.96,0.68,62.3
INV005726,January,1,Q1,2025,2025-01,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,6,PURIS-GUARD75,GUARD SOAP 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,56,36.4,48.72,177.1,405.5,449.3,7.6,1.2,124.5,109.9,Adequate,6065.64,276.64,43.68,2.98,8.3
INV005727,January,1,Q1,2025,2025-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,10,PURIS-VALUE10,VALUE SACHET,BATH SOAP,BATH SOAP,PERSONAL CARE,13,8.45,11.31,404.9,513.4,435.4,8.2,1.1,473.6,70.3,Adequate,5356.42,69.29,9.3,0.99,32.6
